idcre,system_name,cre,crd,time,result,instance_type
35586,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawRoundRect<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",46,0,<InstanceType-Method>
35590,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawRect<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",33,0,<InstanceType-Method>
35596,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-BitsToggleButtonWidget<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",23,0,<InstanceType-Method>
35597,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-fillArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",31,0,<InstanceType-Method>
35606,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",42,0,<InstanceType-Method>
35609,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-BitsImageSheetWidget<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",30,0,<InstanceType-Method>
35610,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",28,0,<InstanceType-Method>
35615,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-onPointerDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",44,0,<InstanceType-Method>
35617,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawOval<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",56,0,<InstanceType-Method>
35618,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-fillArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",36,0,<InstanceType-Method>
35630,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",34,0,<InstanceType-Method>
35639,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-cropImage<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",48,0,<InstanceType-Method>
35646,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",27,0,<InstanceType-Method>
35647,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawTriangle<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",40,0,<InstanceType-Method>
35649,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-fillOval<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",28,0,<InstanceType-Method>
35651,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-onPointerDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",27,0,<InstanceType-Method>
35678,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-fillArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",53,0,<InstanceType-Method>
35697,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-BitsAnimationWidget<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",40,0,<InstanceType-Method>
35698,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawImage<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",43,0,<InstanceType-Method>
35703,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-fillOval<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",33,0,<InstanceType-Method>
35704,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawOval<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",36,0,<InstanceType-Method>
35705,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawOval<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",83,0,<InstanceType-Method>
35708,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-fillRoundRect<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",34,0,<InstanceType-Method>
35709,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-setPixel<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",34,0,<InstanceType-Method>
35716,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getFont<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",72,0,<InstanceType-Method>
35717,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-fillArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",31,0,<InstanceType-Method>
35718,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawRoundRect<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",53,0,<InstanceType-Method>
35726,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getFont<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",58,0,<InstanceType-Method>
35727,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawOval<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",45,0,<InstanceType-Method>
35731,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-BitsButtonWidget<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",51,0,<InstanceType-Method>
35733,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawTriangle<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",78,0,<InstanceType-Method>
35742,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawRect<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",34,0,<InstanceType-Method>
35743,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-BitsDialogWidget<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",36,0,<InstanceType-Method>
35750,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getFont<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",34,0,<InstanceType-Method>
35762,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",36,0,<InstanceType-Method>
35767,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getFont<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",48,0,<InstanceType-Method>
35775,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-fillArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",28,0,<InstanceType-Method>
35776,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawImage<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",31,0,<InstanceType-Method>
35790,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawRoundRect<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",28,0,<InstanceType-Method>
35795,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawRoundRect<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",46,0,<InstanceType-Method>
35802,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getSound<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",37,0,<InstanceType-Method>
35807,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-getRawWav<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",30,0,<InstanceType-Method>
35811,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-BitsButtonWidget<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",25,0,<InstanceType-Method>
35825,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-onPointerDragged<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",32,0,<InstanceType-Method>
35828,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",29,0,<InstanceType-Method>
35838,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawArc<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",40,0,<InstanceType-Method>
35840,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-BitsToggleButtonWidget<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",32,0,<InstanceType-Method>
35842,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawOval<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",23,0,<InstanceType-Method>
35845,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-add<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",43,0,<InstanceType-Method>
35851,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawOval<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",43,0,<InstanceType-Method>
35859,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawOval<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",35,0,<InstanceType-Method>
35866,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawImageSheet<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",30,0,<InstanceType-Method>
35875,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-drawImage<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",23,0,<InstanceType-Method>
35886,BitsEngineAndroid,"ConsistencyRule{WS2}[isConsistent=false,context=Instance-BitsAnimationWidget<InstanceType-Method>,type=ConsistencyRuleType{WS2}[rule=self.arguments.size() <= 4,contextType=<InstanceType-Method>]]","CR4 (Long Parameter List) - A method contains too many parameters.",22,0,<InstanceType-Method>
